Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
202.79,49,27.884464,73.087408,140,234,23,399415,1,0,30.4185,65,2023-06-09,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,99562.0
202.79,49,27.884464,73.087408,92,234,23,399415,1,0,30.4185,65,2023-06-09,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,93748.0
271.17,63,22.160103,77.77581500000002,140,215,13,279948,1,0,40.6755,133,2023-12-07,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,117192.0
271.17,63,22.160103,77.77581500000002,92,215,13,279948,1,0,40.6755,133,2023-12-07,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,125094.0
263.82,61,17.881928,84.696618,140,65,32,219112,1,1,39.573,76,2023-04-03,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,115011.0
263.82,61,17.881928,84.696618,92,65,32,219112,1,1,39.573,76,2023-04-03,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,117662.0
240.96,59,18.908316,88.721804,140,95,16,415334,1,0,36.144,62,2023-09-16,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,105217.0
240.96,59,18.908316,88.721804,92,95,16,415334,1,0,36.144,62,2023-09-16,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,108313.0
423.69,93,32.853010999999995,72.433759,140,126,24,119296,1,1,63.5535,105,2023-09-02,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,181151.0
423.69,93,32.853010999999995,72.433759,92,126,24,119296,1,1,63.5535,105,2023-09-02,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,183802.0
450.5,98,28.619569,87.33335699999998,140,261,14,409237,1,1,67.575,61,2023-12-06,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,191169.0
450.5,98,28.619569,87.33335699999998,92,261,14,409237,1,1,67.575,61,2023-12-06,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,197869.0
50.52,20,32.374696,94.06798,140,170,7,360375,0,0,7.5779999999999985,146,2023-03-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,33654.0
50.52,20,32.374696,94.06798,92,170,7,360375,0,0,7.5779999999999985,146,2023-03-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,37846.0
28.71,15,21.194885,85.437893,140,299,34,803150,1,1,4.3065,95,2023-07-05,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,24230.0
28.71,15,21.194885,85.437893,92,299,34,803150,1,1,4.3065,95,2023-07-05,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,30309.0
176.86,45,18.135911,79.644269,140,102,33,144738,1,1,26.529,51,2023-02-23,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,83010.0
176.86,45,18.135911,79.644269,92,102,33,144738,1,1,26.529,51,2023-02-23,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,89551.0
132.2,35,25.210149,70.590399,140,54,34,939498,1,1,19.83,50,2023-03-26,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,66026.0
132.2,35,25.210149,70.590399,92,54,34,939498,1,1,19.83,50,2023-03-26,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,71580.0
224.15,56,30.546649,93.439324,140,92,21,600838,1,1,33.6225,58,2023-12-06,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101135.0
224.15,56,30.546649,93.439324,92,92,21,600838,1,1,33.6225,58,2023-12-06,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101888.0
89.8,27,32.420693,92.94556,140,249,20,486623,1,0,13.47,123,2023-01-01,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,55138.0
89.8,27,32.420693,92.94556,92,249,20,486623,1,0,13.47,123,2023-01-01,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,52972.0
172.57,46,34.351976,77.23059,140,231,18,425362,1,1,25.8855,132,2023-11-25,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,86342.0
172.57,46,34.351976,77.23059,92,231,18,425362,1,1,25.8855,132,2023-11-25,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,82107.0
372.62,82,21.151226,77.764077,140,201,36,674357,1,1,55.893,56,2023-01-01,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159155.0
372.62,82,21.151226,77.764077,92,201,36,674357,1,1,55.893,56,2023-01-01,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,165191.0
284.87,68,27.826443,80.329084,140,166,10,388674,0,0,42.7305,65,2023-01-23,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,125437.0
284.87,68,27.826443,80.329084,92,166,10,388674,0,0,42.7305,65,2023-01-23,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,123546.0
97.2,29,33.411204999999995,68.557387,140,235,10,684874,1,0,14.58,108,2023-02-04,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,55966.0
97.2,29,33.411204999999995,68.557387,92,235,10,684874,1,0,14.58,108,2023-02-04,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,58090.0
451.81,98,9.996957,88.495238,140,99,22,874248,1,0,67.7715,132,2023-04-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,189738.0
451.81,98,9.996957,88.495238,92,99,22,874248,1,0,67.7715,132,2023-04-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,196202.0
160.72,42,16.290004999999994,85.73246,140,164,9,624030,1,1,24.108,149,2023-06-16,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,80722.0
160.72,42,16.290004999999994,85.73246,92,164,9,624030,1,1,24.108,149,2023-06-16,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,79205.0
455.68,100,18.986981,94.756433,140,128,30,366545,1,0,68.352,101,2023-05-10,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,191478.0
455.68,100,18.986981,94.756433,92,128,30,366545,1,0,68.352,101,2023-05-10,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,196539.0
215.42,53,26.301778,83.611818,140,83,32,109164,1,1,32.312999999999995,136,2023-08-30,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,104196.0
215.42,53,26.301778,83.611818,92,83,32,109164,1,1,32.312999999999995,136,2023-08-30,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,97774.0
373.62,82,9.771575,77.913455,140,264,11,187821,1,1,56.043,109,2023-05-20,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,167369.0
373.62,82,9.771575,77.913455,92,264,11,187821,1,1,56.043,109,2023-05-20,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,158575.0
351.07,79,19.463509,87.59996899999999,140,177,24,117779,1,1,52.6605,120,2023-07-30,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,156284.0
351.07,79,19.463509,87.59996899999999,92,177,24,117779,1,1,52.6605,120,2023-07-30,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,149376.0
222.91,53,14.434775,84.722542,140,276,25,305310,1,1,33.436499999999995,131,2023-05-25,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,103639.0
222.91,53,14.434775,84.722542,92,276,25,305310,1,1,33.436499999999995,131,2023-05-25,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,106231.0
455.11,99,11.404303,80.50959300000002,140,170,13,377804,1,1,68.2665,104,2023-10-03,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,190998.0
455.11,99,11.404303,80.50959300000002,92,170,13,377804,1,1,68.2665,104,2023-10-03,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,191462.0
72.31,27,26.465589,92.929564,140,176,22,450844,1,1,10.8465,72,2023-03-28,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,39572.0
72.31,27,26.465589,92.929564,92,176,22,450844,1,1,10.8465,72,2023-03-28,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,42669.0
127.51,35,14.39338,72.152118,140,257,38,548048,1,1,19.1265,129,2023-11-17,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,66326.0
127.51,35,14.39338,72.152118,92,257,38,548048,1,1,19.1265,129,2023-11-17,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,62812.0
92.5,28,17.053160000000002,95.301259,140,116,15,902152,0,0,13.875,80,2023-04-20,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,54523.0
92.5,28,17.053160000000002,95.301259,92,116,15,902152,0,0,13.875,80,2023-04-20,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,52123.0
149.7,39,20.41546,93.637649,140,261,12,182970,1,1,22.455,118,2023-06-18,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,72182.0
149.7,39,20.41546,93.637649,92,261,12,182970,1,1,22.455,118,2023-06-18,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,76491.0
99.8,30,11.463582,86.26179300000003,140,222,17,432058,0,0,14.97,92,2023-06-26,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,56523.0
99.8,30,11.463582,86.26179300000003,92,222,17,432058,0,0,14.97,92,2023-06-26,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,55119.0
91.18,28,16.864776000000006,74.724802,140,170,38,487892,1,0,13.677,93,2023-02-08,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,52769.0
91.18,28,16.864776000000006,74.724802,92,170,38,487892,1,0,13.677,93,2023-02-08,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,47426.0
26.74,15,19.864499,94.454851,140,176,38,847318,1,1,4.010999999999999,124,2023-11-09,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,25309.0
26.74,15,19.864499,94.454851,92,176,38,847318,1,1,4.010999999999999,124,2023-11-09,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,21662.0
286.42,66,28.390676000000006,80.42963,140,217,26,661938,1,0,42.963,149,2023-08-10,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,131620.0
286.42,66,28.390676000000006,80.42963,92,217,26,661938,1,0,42.963,149,2023-08-10,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,127489.0
409.31,90,16.668074,72.039399,140,290,32,678449,0,0,61.3965,70,2023-01-13,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,179796.0
409.31,90,16.668074,72.039399,92,290,32,678449,0,0,61.3965,70,2023-01-13,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,173419.0
265.88,61,17.457473,89.33946800000002,140,253,32,667075,1,1,39.882,96,2023-08-25,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,118165.0
265.88,61,17.457473,89.33946800000002,92,253,32,667075,1,1,39.882,96,2023-08-25,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,119436.0
28.42,18,14.528895,83.164837,140,261,23,380235,1,1,4.263,102,2023-02-15,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,22468.0
28.42,18,14.528895,83.164837,92,261,23,380235,1,1,4.263,102,2023-02-15,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,23892.0
405.85,91,35.92821,94.106036,140,144,8,685941,1,1,60.8775,113,2023-11-28,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,175177.0
405.85,91,35.92821,94.106036,92,144,8,685941,1,1,60.8775,113,2023-11-28,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,170353.0
100.5,29,34.030666,94.709275,140,69,7,488453,1,0,15.075,80,2023-08-25,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,53568.0
100.5,29,34.030666,94.709275,92,69,7,488453,1,0,15.075,80,2023-08-25,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,59026.0
326.08,76,29.646768,68.987472,140,163,19,562946,1,1,48.912,134,2023-06-17,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,145981.0
326.08,76,29.646768,68.987472,92,163,19,562946,1,1,48.912,134,2023-06-17,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,144732.0
420.84,94,27.819094,70.71114,140,191,39,875104,0,0,63.12599999999999,55,2023-02-05,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,183906.0
420.84,94,27.819094,70.71114,92,191,39,875104,0,0,63.12599999999999,55,2023-02-05,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,184780.0
463.61,100,18.184614,89.715983,140,170,29,941857,0,1,69.5415,62,2023-08-05,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,196613.0
463.61,100,18.184614,89.715983,92,170,29,941857,0,1,69.5415,62,2023-08-05,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,198728.0
250.17,59,8.964068,72.916212,140,241,37,361415,1,0,37.5255,120,2023-02-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,111468.0
250.17,59,8.964068,72.916212,92,241,37,361415,1,0,37.5255,120,2023-02-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,112368.0
52.63,23,31.610069,89.10136700000002,140,52,36,472488,1,1,7.8945,93,2023-04-18,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,35892.0
52.63,23,31.610069,89.10136700000002,92,52,36,472488,1,1,7.8945,93,2023-04-18,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,37369.0
405.73,91,14.911862,92.993717,140,256,27,382773,1,1,60.8595,70,2023-12-25,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,180034.0
405.73,91,14.911862,92.993717,92,256,27,382773,1,1,60.8595,70,2023-12-25,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,178427.0
68.49,25,14.040602,91.883145,140,171,23,537508,1,0,10.2735,72,2023-01-31,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,38364.0
68.49,25,14.040602,91.883145,92,171,23,537508,1,0,10.2735,72,2023-01-31,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,46401.0
153.59,40,28.309345,82.364773,140,159,34,460100,1,1,23.0385,73,2023-02-26,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,77618.0
153.59,40,28.309345,82.364773,92,159,34,460100,1,1,23.0385,73,2023-02-26,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,70985.0
154.99,40,31.595924,71.100033,140,78,12,314146,1,0,23.2485,87,2023-06-20,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,74974.0
154.99,40,31.595924,71.100033,92,78,12,314146,1,0,23.2485,87,2023-06-20,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,80596.0
150.5,40,29.250873,88.32464,140,235,16,986315,0,1,22.575,124,2023-04-13,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,78196.0
150.5,40,29.250873,88.32464,92,235,16,986315,0,1,22.575,124,2023-04-13,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,72604.0
139.54,39,24.262637,85.008837,140,64,13,523796,1,1,20.931,77,2023-07-02,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,66786.0
139.54,39,24.262637,85.008837,92,64,13,523796,1,1,20.931,77,2023-07-02,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,72394.0
259.85,62,11.92912,82.269865,140,152,14,595592,1,1,38.9775,62,2023-04-01,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,114638.0
259.85,62,11.92912,82.269865,92,152,14,595592,1,1,38.9775,62,2023-04-01,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,115168.0
282.71,64,34.366043,80.02669,140,169,8,462989,1,0,42.4065,130,2023-06-15,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,128238.0
282.71,64,34.366043,80.02669,92,169,8,462989,1,0,42.4065,130,2023-06-15,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,126548.0
39.88,17,32.131963,89.33561800000003,140,64,26,154686,1,1,5.982,120,2023-01-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,35388.0
39.88,17,32.131963,89.33561800000003,92,64,26,154686,1,1,5.982,120,2023-01-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,30012.0
164.43,44,11.784181,94.644827,140,201,15,684243,1,1,24.6645,93,2023-05-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,82957.0
164.43,44,11.784181,94.644827,92,201,15,684243,1,1,24.6645,93,2023-05-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,84108.0
240.72,56,28.748966,92.98632,140,217,5,397977,1,1,36.108,128,2023-07-18,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,105936.0
240.72,56,28.748966,92.98632,92,217,5,397977,1,1,36.108,128,2023-07-18,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,112745.0
292.99,69,19.940082,83.983663,140,56,33,519451,1,1,43.9485,80,2023-05-17,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,134183.0
292.99,69,19.940082,83.983663,92,56,33,519451,1,1,43.9485,80,2023-05-17,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,128675.0
272.62,64,11.703903,85.862425,140,111,13,366125,1,1,40.893,89,2023-07-16,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,121425.0
272.62,64,11.703903,85.862425,92,111,13,366125,1,1,40.893,89,2023-07-16,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,125234.0
213.5,52,31.211171000000004,87.99821,140,166,33,150357,1,1,32.025,98,2023-09-29,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,102389.0
213.5,52,31.211171000000004,87.99821,92,166,33,150357,1,1,32.025,98,2023-09-29,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101365.0
150.48,39,29.531903000000003,72.59389399999998,140,235,9,228725,1,0,22.572,87,2023-12-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,77778.0
150.48,39,29.531903000000003,72.59389399999998,92,235,9,228725,1,0,22.572,87,2023-12-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,73168.0
378.1,86,15.354246,96.440551,140,146,20,597440,1,0,56.715,150,2023-09-01,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159565.0
378.1,86,15.354246,96.440551,92,146,20,597440,1,0,56.715,150,2023-09-01,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,164528.0
186.67,46,32.714912,72.659001,140,294,10,892628,1,1,28.0005,111,2023-08-18,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,87993.0
186.67,46,32.714912,72.659001,92,294,10,892628,1,1,28.0005,111,2023-08-18,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,93360.0
201.18,51,32.083172,70.296214,140,271,29,804009,1,1,30.177,92,2023-12-13,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,89995.0
201.18,51,32.083172,70.296214,92,271,29,804009,1,1,30.177,92,2023-12-13,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,98719.0
384.89,84,27.738229,96.372754,140,114,33,910153,1,0,57.73349999999999,50,2023-06-14,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,166059.0
384.89,84,27.738229,96.372754,92,114,33,910153,1,0,57.73349999999999,50,2023-06-14,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,170590.0
276.32,63,25.739058,70.546585,140,86,14,766020,1,1,41.448,133,2023-08-11,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,126160.0
276.32,63,25.739058,70.546585,92,86,14,766020,1,1,41.448,133,2023-08-11,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,121387.0
416.48,90,31.030361,93.921385,140,277,39,654686,1,0,62.472,106,2023-05-12,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,180112.0
416.48,90,31.030361,93.921385,92,277,39,654686,1,0,62.472,106,2023-05-12,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,180108.0
274.96,64,23.849985,74.09980300000002,140,204,23,720430,1,0,41.24399999999999,119,2023-07-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,123896.0
274.96,64,23.849985,74.09980300000002,92,204,23,720430,1,0,41.24399999999999,119,2023-07-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,120010.0
445.66,97,18.001952,95.179015,140,295,25,208180,0,0,66.84899999999999,143,2023-10-28,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,191849.0
445.66,97,18.001952,95.179015,92,295,25,208180,0,0,66.84899999999999,143,2023-10-28,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,187001.0
430.68,95,32.619017,87.324427,140,151,37,802170,1,1,64.602,139,2023-02-26,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,187161.0
430.68,95,32.619017,87.324427,92,151,37,802170,1,1,64.602,139,2023-02-26,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,184679.0
